CPRO;LITPRO;CUMUN;LITMUN;CUDIS;BI_ALVHEPCO_TVC_15;BI_ALVHEPCO_TVU_15;ALQM2mes_LV_M_VC_15;ALQM2mes_LV_25_VC_15;ALQM2mes_LV_75_VC_15;ALQM2mes_LV_M_VU_15;ALQM2mes_LV_25_VU_15;ALQM2mes_LV_75_VU_15;ALQTBID12_M_VC_15;ALQTBID12_25_VC_15;ALQTBID12_75_VC_15;ALQTBID12_M_VU_15;ALQTBID12_25_VU_15;ALQTBID12_75_VU_15;SLVM2_M_VC_15;SLVM2_25_VC_15;SLVM2_75_VC_15;SLVM2_M_VU_15;SLVM2_25_VU_15;SLVM2_75_VU_15;BI_ALVHEPCO_TVC_16;BI_ALVHEPCO_TVU_16;ALQM2mes_LV_M_VC_16;ALQM2mes_LV_25_VC_16;ALQM2mes_LV_75_VC_16;ALQM2mes_LV_M_VU_16;ALQM2mes_LV_25_VU_16;ALQM2mes_LV_75_VU_16;ALQTBID12_M_VC_16;ALQTBID12_25_VC_16;ALQTBID12_75_VC_16;ALQTBID12_M_VU_16;ALQTBID12_25_VU_16;ALQTBID12_75_VU_16;SLVM2_M_VC_16;SLVM2_25_VC_16;SLVM2_75_VC_16;SLVM2_M_VU_16;SLVM2_25_VU_16;SLVM2_75_VU_16;BI_ALVHEPCO_TVC_17;BI_ALVHEPCO_TVU_17;ALQM2mes_LV_M_VC_17;ALQM2mes_LV_25_VC_17;ALQM2mes_LV_75_VC_17;ALQM2mes_LV_M_VU_17;ALQM2mes_LV_25_VU_17;ALQM2mes_LV_75_VU_17;ALQTBID12_M_VC_17;ALQTBID12_25_VC_17;ALQTBID12_75_VC_17;ALQTBID12_M_VU_17;ALQTBID12_25_VU_17;ALQTBID12_75_VU_17;SLVM2_M_VC_17;SLVM2_25_VC_17;SLVM2_75_VC_17;SLVM2_M_VU_17;SLVM2_25_VU_17;SLVM2_75_VU_17;BI_ALVHEPCO_TVC_18;BI_ALVHEPCO_TVU_18;ALQM2mes_LV_M_VC_18;ALQM2mes_LV_25_VC_18;ALQM2mes_LV_75_VC_18;ALQM2mes_LV_M_VU_18;ALQM2mes_LV_25_VU_18;ALQM2mes_LV_75_VU_18;ALQTBID12_M_VC_18;ALQTBID12_25_VC_18;ALQTBID12_75_VC_18;ALQTBID12_M_VU_18;ALQTBID12_25_VU_18;ALQTBID12_75_VU_18;SLVM2_M_VC_18;SLVM2_25_VC_18;SLVM2_75_VC_18;SLVM2_M_VU_18;SLVM2_25_VU_18;SLVM2_75_VU_18
07;Balears, Illes;07060;Sineu;0706001;11;36;4,69722693831353;4,35474537037037;5,49779755019417;3,72340425531915;2,4;6,93548387096774;504;399;563;458,333333333333;400;625;107;72;114;220;151;321;14;36;4,86111111111111;4,19600938967136;5,32347605224964;3,70967741935484;2,4;6,41025641025641;550;463;584;500;400;700;110;104;117;237;165;349;20;39;5;4,56989247311828;8,411214953271;4,08190831660919;2,71034816247582;5,58632943143812;550;425;900;500;400;638,125;113;103;120;250;161;337;21;49;5,22996732026144;4,82809847198642;8,39174454828658;3,90113636363637;2,49571428571428;6,49386845039019;556;500;884;525;418,75;700;114;102;121;267;168;355,75
07;Balears, Illes;07060;Sineu;0706002;17;34;4,32840999206978;2,79187817258883;5,45235663213192;3,03030303030303;1,63859686762498;4,59326788218794;440;364;526;375;266,666666666667;500;97;85;125;225;141;292,5;27;33;4,81053095395462;2,79187817258883;7,56999205330399;3,04292929292929;1,83942293152982;4,36365555086534;500;350;900;421;306,25;516,5;101;80;126;227,5;165;302;25;39;4,75874411018485;3,29520335985853;8,00055432372506;3,05950598802395;2,26865113961888;4,39967295113505;500;369;646;475;393,75;563,6875;114;83;131;234;158,25;291,25;32;48;5,1;4,04255319148936;11,5384615384615;3,2258064516129;2,16216216216216;4,77130434782608;550;400;900;500;365;600;90;78;125;234;177;290
07;Balears, Illes;07061;S¢ller;0706101;155;87;5,91153470185728;4,41173847431534;8,69565217391308;4,60606060606061;3,06058221872542;6,71863213477496;534;450;800;495;378,75;742,711208866545;101;77;116;156,5;87,75;284,25;163;92;5,86716681376876;4,59341397849463;9,06621665059467;4,54546536796537;3,04878048780487;6,71641791044776;532;446;843;460;375;700,001666666667;99;73;118;158;80;268;178;96;6,25;4,87944385964912;8,73596491228067;5,28125;3,33333333333333;7,02702702702702;550;450;718;500;375;712,5;98;75;116;147;79;257;194;103;6,62650602409638;4,9911303630363;10,3561247281491;5,11253516016016;3,08990914659044;7,02904552279553;580;500;845;513,0625;400;812,5;96;71;116;154,5;81,5;265
07;Balears, Illes;07061;S¢ller;0706102;75;123;5,62876444159178;3,93814322469983;7,01221915648403;4,42610539067232;2,9013025210084;7,43400083836352;480;375;610;559,933333333333;400;850;88;74;111;163;104,75;252,25;87;127;5,55216802168022;4,06583909490886;7,54464285714286;4,60563581275789;3,10955806783145;8,00824175824176;490;397;637;600;450;952,5;89;77;114;173;106,25;272,25;94;136;5,64393939393939;4,12903956508608;7,47093023255814;5,10964912280702;3,46153846153846;7,8740157480315;506;400;644;626;450;915,382623096734;89;77;115;166;101;278;93;141;6,02357881136951;4,73382352941177;7,8125;5,52168021680217;3,53965018526287;7,89145106861643;550;450;700;660,762083333333;468,75;1024,43145833333;89;79;121;165,5;104,75;258,25
07;Balears, Illes;07061;S¢ller;0706103;146;77;6,92307692307692;5,13958402847292;9,74422442244225;5,43560606060606;3,32019650345687;7,92056856187291;582;450;897;650;404,541666666667;1130,25900900901;90;67;113;161;107,25;261,5;150;66;7,00595238095238;5,36145149073883;10,5448480355819;5,20833333333333;3,11504289215686;7,719168524712;600;419;984;642,857142857143;400;1050,01220492866;90;66;115;156;108;269,5;151;59;7,81162444113264;5,54461942257218;11,9754098360656;5,72585856519368;4,10577144917087;8,71380492760983;700;494;1000;658,333333333333;456,25;1100;92;65;115;156;106,25;252,25;166;65;8,09061488673139;6,08380084151473;11,8912018853103;6,08373814480685;3,86108738649645;10,4590884861408;695;505;1045;711,35;500,055005001;1200;90;67;115;152;107,25;243,75
07;Balears, Illes;07062;Son Servera;0706201;516;61;5;3,89797507788162;6,6;3,79945661402615;2,27272727272727;4,96102801769538;400;321;500;479,208333333333;350;737,5;82;66;101;187,5;133,5;297,25;575;61;5,2806975926736;4,05405405405405;7,15255019545132;3,45943204868154;2,27272727272727;5,34974859509021;400;350;500;500;350;800;82;65;101;188;136;303,5;571;62;5,55555555555556;4,32692307692308;7,3617535744323;3,84615384615385;2,30889234314256;5,71759259259259;427;350;550;450;350;750;81;66;100;176;129,5;289;624;67;5,85365853658537;4,42176870748299;7,92789800995025;4,61150490730643;2,8919739800067;6,26053262213977;450;375;600;518,75;400;930,875;81;65;98;161,5;132,5;275,75
07;Balears, Illes;07062;Son Servera;0706202;53;33;3,10359589041096;2,48143564356436;4,31058303398729;2,40852298081213;1,9080202892728;3,09006211180124;400;300;448;362,5;285;464,583333333333;117;101;159;254;187;325,5;58;36;3,125;2,52016129032258;4,65292096219932;2,47058823529412;1,79372197309417;3,1055900621118;400;300;450;420;300;500;117;101;156;224;174;288;60;44;3,20512820512821;2,73381294964029;4,63917525773196;2,51798561151079;1,93050193050193;2,98343880031992;400;330;450;420;312,5;500;118;102;170;259;194;309;66;51;3,40909090909091;2,67942583732058;5,44560838033843;2,46768848384424;1,79349865113537;3,24055744714546;400;335;460;417;318,75;500;117;99;153;277;211,75;311,75
07;Balears, Illes;07063;Valldemossa;0706301;47;66;4,82351635248694;3,92497812773403;7,1926510989011;4,58333333333333;3,58497125335862;8,35758351763475;500;369;578;583,333333333333;456,25;975;97;80;110;157;115,5;212;52;74;5,67499042145594;4,13223140495867;7,23684210526316;4,94505494505494;3,64757565593322;8,35987368138142;500;400;600;600;450;1020;95;78;110;152;110,5;194,5;55;71;5,7682077901175;4,39578005115089;8,03276494565218;5,12630627565717;3,73204837490552;8,77441542948042;550;409;668;576,041666666667;462,53500350035;1018,17833333333;95;78;109;148;114;192;59;73;6,10119047619047;4,8959109538003;9,06832380619467;5,47342728193792;3,76032092226203;8,42237586423633;558;416;750;602,95;500;1070,57625;95;78;109;148;108,5;206,5
07;Balears, Illes;07064;Castell, Es;0706401;372;63;5,67700268817204;4,20560747663552;7,69230769230769;4,41658223573118;2,67663043478261;6,11754309599788;400;300;600;500;372,087916666667;646,38;75;58;93;153,5;113,5;213,75;452;60;5,82278481012658;4,32098765432099;7,63432835820896;4,81012658227848;3,04347826086957;7,12962962962963;400;300;600;500;380;690,971388555422;73;58;90;149;96;211;430;52;6,07142857142858;4,72527481110143;8,21600771456123;4,8287037037037;3,71576227390181;6,85185185185185;425;325;613;550;400;767;74;59;91;146;104;216;470;62;6,34905660377358;5,02071388028896;9,67231781376517;5,14765100671141;3,60601308383924;6,63736005422898;450;350;679;528,75;401,623326098116;762,666666666667;74;58;91;147;105;227,5
07;Balears, Illes;07065;Vilafranca de Bonany;0706501;10;12;3,3587786259542;1,67753500451671;5,36980852211435;1,48143759873618;1,11731843575419;2,8125;415;304;445;308,333333333333;200;400;101;83;129;258;204;294;13;16;5,30582524271845;3,49074074074074;8,24683129370629;2,29885057471264;1,20689655172414;2,8125;674;439;878;400;300;458,333333333333;116;83;134;227;199;294;11;21;5,62471236028928;2,60780885780886;6,98361280487805;2,59957264957265;1,58242908814011;3,00470925470926;655;394;831;377,916666666667;300;441,25;116;84;140;220,5;182,5;267;12;25;6;4,61165048543689;8,74125874125875;2,69513888888889;1,86920073084226;3,57671543016371;768;500;1010;400,001666666667;307,1875;575;128;87;135;230;169,75;270,75
07;Balears, Illes;07065;Vilafranca de Bonany;0706502;12;24;4,44444444444444;3,07242990654206;8,33333333333333;2,1875;1,3953488372093;3,6046511627907;400;300;809;350;300;560;90;81;105;255;170;364;14;31;4,37943262411348;4,0235200845666;7,30439814814815;2,45987474072135;1,91970510767959;3,61607142857143;400;363;787;462,5;350;612,5;90;85;102;258,5;177,75;367,5;22;32;5,5;3,99188726702953;9,570910110421;2,94117647058823;2,10526315789473;3,75;600;359;889;475;320;669,52380952381;91;85;104;230;154;363;22;33;6,59340659340659;4,3594001610306;8,4926470588235;2,82652043868395;2,12242562929062;4,12412758637864;595;397;700;400;300;564,589521846065;90;85;93;261,5;175,75;357,25
07;Balears, Illes;07901;Ariany;0790101;;20;;;;2,92929292929292;2,20125786163522;3,78787878787879;;;;350;290;500;;;;242;219;325;;22;;;;3,03030303030303;2,21174004192872;3,8286658722052;;;;350;300;495,833333333333;;;;237;202,5;295;;20;;;;3,03030303030303;2,22222222222222;3,97727272727272;;;;420;300;530;;;;237;200;317;1;20;;;;3,10975609756098;2,24719101123596;3,79429148474858;;;;407,5;330,103359173127;600;;;;248;178;308
07;Balears, Illes;07902;Migjorn Gran, Es;0790201;31;12;4,32503893608414;2,87887415982076;5,46604567307692;3,06122448979592;1,41509433962264;4,54545454545454;305;256;421;350;250;500;83;67;105;159;131;188;31;11;4,64425770308123;2,77639287049732;7,09141414141414;2,83658239415169;2,0278807277628;3,4415391717225;400;300;600;375;287,5;462,5;96;73;111;167,5;143;210,75;38;11;4,66666666666667;3,39271089271089;6,4745670995671;2,44135154061625;1,65974373415939;3,26286764705882;350;300;450;350;245,833333333333;431,25;80;67;110;164,5;143;186,5;35;6;4,71794871794872;3,8135222601242;5,90909090909091;;;;350;300;413;;;;81;67;104;;;
08;Barcelona;08001;Abrera;0800101;261;118;6,23106060606061;5,08355614973262;9,32558139534883;6,36363636363637;4,53287635869565;9,47645723104058;510;420;800;687,5;500;1100;87;75;99;169;131;216,5;310;126;6,41025641025641;5,07794186591655;10,2803738317757;6,25;4,46128362341773;10,7625482625483;533;428;870;775;546,695;1200;87;76;99;166;133;220,5;316;137;6,61512027491409;5,42635658914728;11,1111111111111;6,70886075949367;4,63501291989664;11,0033783783784;550;450;984;750;550;1300;87;76;98;164;127,75;222,25;349;148;6,85603008326618;5,47945205479453;11,1111111111111;7,05882352941177;5,15873015873016;11,7647058823529;552;464;950;789,583333333333;583,333333333333;1360,75;86;74;98;164;131;218
08;Barcelona;08002;Aguilar de Segarra;0800201;;4;;;;;;;;;;;;;;;;;;;;8;;;;;;;;;;;;;;;;;;;;9;;;;;;;;;;;;;;;;;;;;11;;;;3,57391795865633;1,66846419327006;5,4726507713885;;;;425;316,75;581,51875;;;;240,5;118,25;493,25
08;Barcelona;08003;Alella;0800301;203;249;9,83133494379183;7,57575757575758;14,3964562569213;7,60246521389253;5,21697961881954;11,8077282088123;834;600;1232;1094,02976190476;724,155;1680,625;94;64;111;198,5;144;281;214;254;10,3448275862069;7,90688091073973;15,3842469976164;8,19672131147541;5,67158824250222;12,4512103384453;896;609;1325;1139,045;708,661956521739;1865,60666666667;91;64;110;196;141;279,5;210;244;10,8167028985508;8,43035061594692;15,5343344334433;8,60091743119267;6,20689655172414;14,1843971631206;950;624;1300;1250;741,4;2000;88;64;109;187;131;273;221;239;11,8166746386054;8,86343697858733;16,4225277959451;8,99545241424308;6,54309202223193;13,8989954545454;1000;650;1405;1256,32625;768,955;2000;88;64;109;188;128,25;270
08;Barcelona;08004;Alpens;0800401;1;8;;;;;;;;;;;;;;;;;;;2;8;;;;;;;;;;;;;;;;;;;1;10;;;;2,4822695035461;1,69741480611046;4,64621337755666;;;;300;222,5;445;;;;184;134;237;2;5;;;;;;;;;;;;;;;;;;
08;Barcelona;08005;'Ametlla del Valläs, L''';0800501;42;210;5,42635658914728;4,52935033937495;7,50058316181515;5,5045871559633;3,64456489456489;8,61632876167758;510;391;713;814,032561302452;600;1379,62571554381;92;72;132;220;168,5;273;46;240;5,28666666666667;4,27057018201071;8,94909756840592;5,69105691056911;3,73563218390805;8,49056603773583;550;358;837;850;600,000833333333;1500;85;72;126;219;171;278;50;245;6,15264797507788;4,58715596330275;10,1283980771729;5,93045112781955;3,95566502463054;9,76334666799642;600;408;880;892,5;687,5;1598,89;85;72;123;219;173,25;280,25;60;251;7,89473684210527;5,42635658914728;10,5344379844961;6,51290165530672;3,98214285714286;10,9008586987728;603;450;906;928,645;684,9825;1751,83333333333;78;59;108;218;172,75;284,5
08;Barcelona;08006;Arenys de Mar;0800601;328;47;6,32183908045977;4,93421052631579;8,69565217391308;5,54258804258804;3,44655376999074;6,85376324442821;530;410;684;592,297354735474;371,25;825;80;70;100;194,5;151,25;268,25;376;55;6,3151872659176;4,88505747126437;9,30232558139533;5,86845607808341;2,83165467636597;8,58405172413792;525;410;713;682,5;414,65;1125,625;80;70;100;194,5;151,25;276;418;58;6,9620253164557;5,28883456659619;10;6,2962962962963;3,92936066241347;10,0375;550;449;750;725,3;437,5;1257,75;78;69;97;192;141;265,5;433;65;7,10675;5,5636955840902;10,2491258741258;6,72762694821518;3,94222666947546;9,89934017595308;555;450;751;796,50375;431,25;1300;78;69;98;187,5;144,5;269
08;Barcelona;08006;Arenys de Mar;0800602;417;53;5,85459603801995;4,58829365079365;7,97874500249875;5,28334136062613;2,77611044417768;10,351284348865;500;400;636;739,133333333333;422,5;1325;88;69;106;200;126,25;257,25;456;57;6,17088607594937;4,73684210526316;8,69565217391308;5,56743226971704;3,53991596638656;10,2584887113141;500;400;683;747,215;450,125;1287,5;87;67;105;188;102,5;243;503;59;6,48894074675325;4,89130434782608;9,29209621993125;5,32009833636425;3,45410107705054;11,1999272510134;506;408;750;735,841666666667;471,255;1410,52229166667;86;67;103;166;96;231,75;496;58;6,87022900763359;5,15463917525773;9,5495;5,48098434004474;3,55042016806722;9,05797101449275;550;442;800;738,6;488,750625062506;1300;86;67;104;162;95,5;229,5
08;Barcelona;08007;Arenys de Munt;0800701;175;52;6,66666666666667;5;9,90990990990992;5;3,59477124183007;6,59090909090909;498;400;833;550;400;750;83;70;96;165;98;196;197;62;6,53837296380241;5;9,81210791543758;5,23809523809524;2,99702671441248;7,50435131878431;489;383;798;550;386,25;825;80;68;94;170;110;198;208;64;6,91489361702128;5,33653846153846;10;5,35714285714286;3,4375;7,23214285714286;500;400;800;600;450;849,86;80;68;93;170;108;200;214;65;7,37179487179488;5,50215438210488;10,9596217735753;5,84265046296296;3,73310897435897;8,91161844484633;550;416;883;690;472,2575;964,696791359927;82;68;96;169,5;113;196
08;Barcelona;08007;Arenys de Munt;0800702;130;33;6,48148148148148;4,9339245348635;9,14104278074867;4,65270905492331;3,53016631280962;7,01796236775144;500;378;799;650,016876687669;519,486955464072;1250;82;71;110;228;177;289;168;45;6,640625;5,05405405405405;10,0181818181818;5,0531914893617;3,09170526925304;7,57430326573016;500;400;850;650;434,551041666667;1200;82;67;109;195;163;285,25;169;49;6,63847588383838;5,18675721561969;10,4318549177116;5,53345015466817;3,52559212784622;8,49477850731383;499;400;867;700;500,5;1275,78125;82;67;107;180,5;157,25;285,25;183;58;7,32503607503608;5,54281345565749;10,7582474296537;6,83449074074074;4,83383940620783;10,8894643346323;541;430;894;950;592,916666666667;1500;82;67;109;197;159,5;289
08;Barcelona;08008;Argenáola;0800801;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08;Barcelona;08009;Argentona;0800901;124;137;6,37254901960784;5,02852713178295;10,3092783505155;6,06006773618538;4,50948464912281;8,31380057809298;519;450;880;905,5;602,083333333333;1306,59889434889;89;65;102;207;130,25;280,75;140;146;6,55737704918032;5,28735632183908;10,4479591836735;6,37774725274725;4,59520799816134;9,33230874316942;550;455;880;900;616,747916666667;1316,66666666667;89;65;101;200;127;279;156;151;6,36311983471074;5,31140350877193;10,1975945017183;6,76842005676442;4,66202379005886;9,82254016064258;562;460;800;957,385833333333;651,215;1500;89;70;101;207;130;276,5;157;152;6,99315068493151;5,55726325757576;11,8665002723312;7,13141025641026;5,08982035928143;9,53081232493;600;482;895;909,52;626,170833333333;1360;89;68;101;207;127;274
08;Barcelona;08009;Argentona;0800902;177;50;7,14382054468262;5,22920061826253;9,99221611721608;6,94444444444444;5,12008220937701;11,0277873563218;511;418;710;850;512,21;1137,5;76;60;93;168;111;222,5;201;55;7,54542404723564;5,88235294117647;10,9033527432712;7,17731481481482;5,13557503607503;10,9565199876328;543;450;874;778,273333333333;499,94;1157,5;76;59;95;171;109,5;237;207;54;7,74723487312948;6;11,7489113015608;6,83473765432099;4,49516071428572;11,0434913793103;550;450;888;810;440;1195,71;76;60;91;168;111;247;229;60;8,14496314496314;6,22460460429897;13,2657657657658;6,36674917491749;4,68421052631579;10,4166666666667;586;460;1013;750;500;1013,63666666667;76;60;91;168;108;235
08;Barcelona;08010;ArtÇs;0801001;16;20;4,13333333333333;1,91256830601093;6,49350649350649;3,21428571428572;2,4390243902439;4,87804878048781;310;225;500;280;200;491,75;77;75;93;131;56;226;17;28;3,28311965811966;2,08085274908302;4,13510101010101;3,80116959064327;2,4390243902439;4,76190476190476;251;166;432;309,166666666667;200;575;77;64;93;167;76;288;22;29;3,36283185840708;3,1650641025641;6,46366501145913;3,74269005847953;2,92169416399902;4,65097402597403;321;234;500;385;205;584,375;77;69;110;179,5;82,25;279,25;30;26;3,75;3,24374699374699;6,49350649350649;3,90350877192982;2,80799406276506;5,30197444831591;350;251;490;331,666666666667;220;675;77;68;110;182;66;293,5
08;Barcelona;08010;ArtÇs;0801002;69;31;4,80283605283605;3,29047049441787;7,16822591822592;4,22602739726028;3,10765105485232;6,74575600707297;400;320;550;500;387,5;875;96;69;130;201,5;156,75;275,5;87;39;4,69669117647059;3,41686091686092;6,74418604651163;3,90476190476191;3,21219187208528;6,06634106634107;374;294;550;525;365;840;88;69;118;197;150;265;100;42;4,79166666666667;3,49326599326599;7,69230769230769;4,67171717171718;3,25909090909091;7,90664066406641;400;308;600;572,5;400;1000;85;69;128;233;154,5;271;98;45;5,22388059701493;3,55712095073797;7,90191387559808;4,63177695320552;3,53870752831446;7,953125;400;325;571;652,083333333333;400;1000;85;68;125;208,5;161;258,25
08;Barcelona;08011;AviÖ;0801101;42;37;4,63917525773196;2,89175940646529;6,60612535612536;2,35202307570728;1,32109257510579;3,37621262126212;364;271;700;445,535833333333;281,25;727,5;94;73;116;304;237,75;456,5;44;40;4,00602409638554;2,75600600600601;6,03448275862069;2,2280701754386;1,3989898989899;3,38696369636963;350;265;613;441;277;736,666666666667;95;73;115;329;237;425;43;33;4,84590341833967;2,89164370982552;6,74450549450549;2,90820208074962;1,68812704918033;4,91053608318413;368;264;665;658,333333333333;368,333333333333;933,529375;95;73;116;317;202,5;469,5;46;37;4,70588235294118;3,25961963732862;6,75824175824176;2,81165311653117;1,62078926282052;5,21002358490566;400;300;652;612,5;314,78;1082,5;90;73;116;304;210,75;436,25
08;Barcelona;08012;Aviny¢;0801201;15;34;3,74226979272851;2,41211383923201;6,55270655270655;2,91666666666667;1,58945453638088;4,68191964285714;375;272;691;400;262,5;564,87;98;78;113;232;125,5;378;23;35;3,41944701884461;2,11555253623188;4,98511904761905;2,54729048189165;1,66681276297335;3,89267990074442;338;219;463;378,818333333333;258,208333333333;512,5;91;77;113;218,5;121,5;347,25;25;35;3,82291465378422;2,86848816461498;5,76421077159483;2,74699519230769;1,26668859158083;4,05048963133641;363;243;515;339,583333333333;240,525;500;85;71;108;201,5;121,5;325,5;31;40;3,93942467748647;3,39151550020306;4,93766457680251;2,88461538461538;1,33987654320988;4,64285714285714;350;275;437;325;245,7;500;80;70;105;200;140;338
08;Barcelona;08013;Avinyonet del Penedäs;0801301;13;23;3,98248792270532;3,68346428571428;4,87847222222223;2,52337158852372;1,49531830402573;4,80090725806452;329;288;379;400;268,125;574,85;84;62;102;200,5;169,5;324,25;15;28;4,73529411764706;3,88686560150376;6,06451775956284;3,37837837837837;2,29357798165137;5,43478260869565;363;322;460;500;366,666666666667;650;89;71;98;193;166;258;17;31;4,14482336956522;3,72598755411256;5,76707650273224;3,70531822144725;1,72890556413283;5,43312101910828;367;281;471;500;350;916,145833333333;85;62;103;186,5;165;272,5;18;28;5,48611111111111;4,11275252893688;6,43374316939891;4,33326315789473;2,79329608938547;5,95238095238095;425;348;634;587,57;411,66;986,335;85;67;96;198;168;318
08;Barcelona;08014;Aiguafreda;0801401;86;64;4,86725663716814;3,35952157598499;7,05882352941177;4,82456140350878;3,54280373831776;6,61157024793388;394;300;600;550;412,5;830,7;86;70;105;168;100;208;98;75;5;3,67309767943875;7,84921410365336;4,78087165551839;3,42948717948718;6,26049174673565;400;313;621;562,5;394,77;890,3275;85;68;105;168;99,75;212,25;102;79;5,41666666666667;3,89144957630673;8,69200244200242;4,83266286735948;3,48039215686274;6,94188596491228;425;339;662;598,713333333333;411,25;917,34625;85;68;105;168;98,75;209;116;77;5,31645569620253;4,0625;8,12121212121212;5,00773629148629;3,57228137516689;6,77250947579203;440;350;650;600;450;953,39875;85;69;105;169,5;99,25;208,75
08;Barcelona;08015;Badalona;0801501;427;121;7,9495499549955;5,9595803330333;10,3947730375526;6,45027012859938;3,3109243697479;10,057311827957;661;515;810;776,45875;496,41375;1207,691875;86;69;103;142,5;96,75;190;461;122;8,562030075188;6,12244897959183;11,3893499511242;6,55041095890411;3,31175273088382;10,3474094040132;688;541;850;743;529,06875;1270,83333333333;84;68;101;147;103;202;484;129;8,85416666666667;6,53518518518518;11,5782828282828;6,7887268867661;4,4078743183664;11,4654245910021;700;541;900;899,205833333333;600,92;1354,08923414269;83;67;101;146;102,25;192,5;481;135;9,36250605243133;6,75696428571428;12,7545790049208;7,33654619805482;4,32793853073463;12,503284657011;738;567;1000;923,112916666667;597,341875;1471,875;82;66;99;150;104;207,25
